# Spectral_Value,Flux_Value,Flux_Accuracy_StatErrLow,Flux_Accuracy_StatErrHigh,Flux_Accuracy_Quality
7358.18624661201,26.2378997802734,0.479036211967468,0.479036211967468,0
7359.88073366235,26.6002998352051,0.478661239147186,0.478661239147186,0
7361.57561092588,26.511999130249,0.474096059799194,0.474096059799194,0
7363.27087849246,26.42799949646,0.464812189340591,0.464812189340591,0
7364.96653645197,27.6023006439209,0.476813107728958,0.476813107728958,0
7366.66258489432,27.5426998138428,0.479223757982254,0.479223757982254,0
7368.35902390944,28.1875,0.486987441778183,0.486987441778183,0
7370.05585358725,28.4526996612549,0.490956991910934,0.490956991910934,0
7371.75307401772,27.42919921875,0.484972566366196,0.484972566366196,0
7373.45068529086,28.31369972229,0.490954637527466,0.490954637527466,0
7375.14868749665,28.7474994659424,0.492670625448227,0.492670625448227,0
7376.84708072512,28.0883007049561,0.479152232408524,0.479152232408524,0
7378.54586506633,28.1947002410889,0.507461249828339,0.507461249828339,0
7380.24504061033,28.5811996459961,0.512734234333038,0.512734234333038,0
7381.94460744723,28.0466995239258,0.512052178382874,0.512052178382874,0
7383.64456566711,27.399299621582,0.479356974363327,0.479356974363327,0
7385.34491536013,26.3957996368408,0.468113303184509,0.468113303184509,0
7387.04565661642,26.3430995941162,0.470059990882874,0.470059990882874,0
7388.74678952617,26.578800201416,0.473014444112778,0.473014444112778,0
7390.44831417956,27.2213001251221,0.476439028978348,0.476439028978348,0
7392.15023066681,27.8750991821289,0.479216605424881,0.479216605424881,0
7393.85253907814,26.8878002166748,0.476411998271942,0.476411998271942,0
7395.55523950382,27.3120002746582,0.482468962669373,0.482468962669373,0
7397.25833203412,27.8579998016357,0.502265274524689,0.502265274524689,0
7398.96181675934,27.6692008972168,0.537209868431091,0.537209868431091,0
7400.66569376979,27.4897003173828,0.635618627071381,0.635618627071381,0
7402.36996315581,27.1203994750977,0.715914785861969,0.715914785861969,0
7404.07462500776,25.7768001556396,0.709980905056,0.709980905056,0
7405.77967941603,30.7569999694824,0.681326031684875,0.681326031684875,0
7407.48512647101,30.542200088501,0.693755567073822,0.693755567073822,0
7409.19096626311,28.5702991485596,0.779707252979279,0.779707252979279,0
7410.8971988828,27.6825008392334,0.764810800552368,0.764810800552368,0
7412.60382442051,27.3006000518799,0.602663397789001,0.602663397789001,0
7414.31084296675,27.3717002868652,0.562060356140137,0.562060356140137,0
7416.018254612,26.6567001342773,0.643493473529816,0.643493473529816,0
7417.72605944682,28.4640007019043,0.800517618656158,0.800517618656158,0
7419.43425756172,29.1009006500244,0.868705153465271,0.868705153465271,0
7421.1428490473,27.9696006774902,0.75533139705658,0.75533139705658,0
7422.85183399411,27.1674003601074,0.565818548202515,0.565818548202515,0
7424.5612124928,26.8183994293213,0.505573034286499,0.505573034286499,0
7426.27098463397,26.4629001617432,0.504953920841217,0.504953920841217,0
7427.98115050828,27.5944004058838,0.568647384643555,0.568647384643555,0
7429.6917102064,28.4689998626709,0.632684588432312,0.632684588432312,0
7431.40266381904,27.6618003845215,0.578355550765991,0.578355550765991,0
7433.11401143688,26.5018005371094,0.506852746009827,0.506852746009827,0
7434.82575315068,27.7744007110596,0.505447745323181,0.505447745323181,0
7436.53788905117,27.809700012207,0.503644466400146,0.503644466400146,0
7438.25041922916,27.3908996582031,0.499921262264252,0.499921262264252,0
7439.96334377542,26.9209003448486,0.489790797233582,0.489790797233582,0
7441.67666278078,26.9069995880127,0.493388473987579,0.493388473987579,0
7443.39037633607,27.25119972229,0.489316791296005,0.489316791296005,0
7445.10448453216,26.9547004699707,0.488029628992081,0.488029628992081,0
7446.81898745992,27.4356002807617,0.488608360290527,0.488608360290527,0
7448.53388521026,27.5690002441406,0.492434024810791,0.492434024810791,0
7450.2491778741,27.4407997131348,0.496027231216431,0.496027231216431,0
7451.96486554237,27.7740993499756,0.500601708889008,0.500601708889008,0
7453.68094830605,28.0762004852295,0.508971452713013,0.508971452713013,0
7455.39742625612,26.6189994812012,0.535411238670349,0.535411238670349,0
7457.11429948359,26.426700592041,0.705196499824524,0.705196499824524,0
7458.83156807948,32.4833984375,1.18798863887787,1.18798863887787,8388608
7460.54923213485,31.9992008209229,1.33008241653442,1.33008241653442,8388608
7462.26729174075,27.263599395752,0.967704653739929,0.967704653739929,8388608
7463.98574698829,27.1301002502441,0.659234285354614,0.659234285354614,0
7465.70459796856,27.9081993103027,0.675688028335571,0.675688028335571,0
7467.42384477271,30.3803997039795,0.851531147956848,0.851531147956848,0
7469.14348749188,28.5366992950439,0.733259201049805,0.733259201049805,0
7470.86352621726,27.1179008483887,0.546966910362244,0.546966910362244,0
7472.58396104004,27.1919002532959,0.498665362596512,0.498665362596512,0
7474.30479205141,26.4855003356934,0.514927208423615,0.514927208423615,0
7476.02601934264,26.2063999176025,0.539184272289276,0.539184272289276,0
7477.74764300497,28.3845996856689,0.593310415744781,0.593310415744781,0
7479.46966312969,27.8959999084473,0.583893477916718,0.583893477916718,0
7481.19207980809,27.1112995147705,0.524414777755737,0.524414777755737,0
7482.91489313149,27.0818996429443,0.490380525588989,0.490380525588989,0
7484.63810319124,26.7985000610352,0.488289624452591,0.488289624452591,0
7486.3617100787,26.5858001708984,0.485171139240265,0.485171139240265,0
7488.08571388526,27.1389007568359,0.495990633964539,0.495990633964539,0
7489.81011470231,26.8724002838135,0.519909679889679,0.519909679889679,0
7491.53491262129,26.4722995758057,0.592323958873749,0.592323958873749,0
7493.26010773364,26.9676990509033,0.739678144454956,0.739678144454956,0
7494.98570013082,27.7464008331299,0.714025259017944,0.714025259017944,0
7496.71168990435,26.9792995452881,0.575944781303406,0.575944781303406,0
7498.4380771457,27.1427993774414,0.524871110916138,0.524871110916138,0
7500.16486194643,26.6676006317139,0.525664567947388,0.525664567947388,0
7501.89204439809,26.308500289917,0.51499617099762,0.51499617099762,0
7503.61962459224,27.1214008331299,0.538439631462097,0.538439631462097,0
7505.34760262048,28.1285991668701,0.624439239501953,0.624439239501953,0
7507.07597857443,27.603099822998,0.970233798027039,0.970233798027039,0
7508.80475254572,30.9013996124268,1.36545145511627,1.36545145511627,0
7510.53392462602,28.4521999359131,1.07828450202942,1.07828450202942,0
7512.26349490701,27.2985000610352,0.641078352928162,0.641078352928162,0
7513.99346348036,27.9167003631592,0.513139069080353,0.513139069080353,0
7515.72383043783,26.9228000640869,0.492340296506882,0.492340296506882,0
7517.45459587113,27.8362007141113,0.498610198497772,0.498610198497772,0
7519.18575987205,27.4412994384766,0.514142572879791,0.514142572879791,0
7520.91732253236,28.1613006591797,0.621076107025146,0.621076107025146,0
7522.64928394387,28.339599609375,0.80511748790741,0.80511748790741,0
7524.3816441984,27.7227001190186,0.739941358566284,0.739941358566284,0
7526.11440338782,27.2183990478516,0.579726219177246,0.579726219177246,0
7527.84756160397,26.5694999694824,0.525354027748108,0.525354027748108,0
7529.58111893876,27.1187000274658,0.519687056541443,0.519687056541443,0
7531.3150754841,27.903600692749,0.532048881053925,0.532048881053925,0
7533.04943133191,26.3349990844727,0.596943140029907,0.596943140029907,0
7534.78418657415,27.7539005279541,0.931290864944458,0.931290864944458,0
7536.51934130281,32.5658988952637,1.38647055625916,1.38647055625916,8388608
7538.25489560986,28.2914009094238,1.0863881111145,1.0863881111145,8388608
7539.99084958734,28.3064994812012,0.657509207725525,0.657509207725525,0
7541.72720332728,27.5331993103027,0.528387308120728,0.528387308120728,0
7543.46395692174,27.0615997314453,0.497205466032028,0.497205466032028,0
7545.2011104628,27.3183002471924,0.494316518306732,0.494316518306732,0
7546.93866404255,27.3568992614746,0.499845057725906,0.499845057725906,0
7548.67661775314,27.7884006500244,0.534869492053986,0.534869492053986,0
7550.4149716867,27.8134002685547,0.587962746620178,0.587962746620178,0
7552.15372593539,26.6816005706787,0.601389110088348,0.601389110088348,0
7553.89288059141,27.2436008453369,0.633757352828979,0.633757352828979,0
7555.63243574696,27.7793006896973,0.741104781627655,0.741104781627655,0
7557.37239149427,26.6091003417969,0.721766769886017,0.721766769886017,0
7559.1127479256,27.6431007385254,0.574166715145111,0.574166715145111,0
7560.8535051332,27.390100479126,0.504333853721619,0.504333853721619,0
7562.59466320939,27.2560997009277,0.508304297924042,0.508304297924042,0
7564.33622224647,27.3314990997314,0.552460908889771,0.552460908889771,0
7566.07818233678,28.869800567627,0.747957587242126,0.747957587242126,0
7567.82054357267,31.0086002349854,1.11660218238831,1.11660218238831,0
